Date,Open,High,Low,Close,Adj Close,Volume
1989-03-01,1.265625,1.390625,1.156250,1.343750,1.261694,135072000
1989-04-01,1.359375,1.687500,1.343750,1.671875,1.569782,80529600
1989-05-01,1.656250,1.875000,1.546875,1.765625,1.657808,112435200
1989-06-01,1.765625,1.859375,1.593750,1.656250,1.555112,86942400
1989-07-01,1.656250,1.687500,1.382813,1.421875,1.335048,150236800
1989-08-01,1.421875,1.656250,1.375000,1.578125,1.481757,112894400
1989-09-01,1.578125,1.585938,0.921875,1.109375,1.041631,297713600
1989-10-01,1.093750,1.125000,0.875000,1.046875,0.982948,120590400
1989-11-01,1.046875,1.250000,0.984375,1.203125,1.129657,56182400
1989-12-01,1.187500,1.281250,1.015625,1.265625,1.188340,61203200
1990-01-01,1.265625,1.578125,1.218750,1.468750,1.379061,148638400
1990-02-01,1.484375,1.921875,1.453125,1.890625,1.779085,125196800
1990-03-01,1.906250,2.906250,1.890625,2.375000,2.234883,296008000
1990-04-01,2.312500,2.531250,2.281250,2.390625,2.253143,114280000
1990-05-01,2.437500,3.171875,2.078125,2.226563,2.098516,370451200
1990-06-01,2.250000,2.453125,1.890625,2.296875,2.164785,279147200
1990-07-01,2.312500,2.437500,2.109375,2.195313,2.069065,126584000
1990-08-01,2.187500,2.218750,1.453125,1.562500,1.475051,140803200
1990-09-01,1.546875,1.828125,1.109375,1.187500,1.121039,184358400
1990-10-01,1.265625,1.671875,1.062500,1.500000,1.416250,184884800
1990-11-01,1.515625,1.875000,1.468750,1.578125,1.490013,219249600
1990-12-01,1.593750,1.953125,1.578125,1.820313,1.718678,132350400
1991-01-01,1.812500,2.406250,1.671875,2.375000,2.242395,231432000
1991-02-01,2.390625,3.140625,2.375000,3.007813,2.840249,199214400
1991-03-01,2.984375,3.453125,2.812500,3.375000,3.186980,208040000
1991-04-01,3.359375,3.937500,3.171875,3.234375,3.058987,167409600
1991-05-01,3.140625,3.453125,2.765625,3.156250,2.985100,207204800
1991-06-01,3.171875,3.437500,2.625000,2.703125,2.556544,143364800
1991-07-01,2.765625,3.359375,2.687500,3.343750,3.167897,141049600
1991-08-01,3.343750,3.781250,2.984375,3.179688,3.012462,248152000
1991-09-01,3.203125,3.484375,2.578125,3.203125,3.034667,237348800
1991-10-01,3.203125,3.484375,3.000000,3.312500,3.143137,142470400
1991-11-01,3.250000,3.625000,2.921875,3.000000,2.846615,164289600
1991-12-01,2.953125,4.234375,2.953125,4.093750,3.884442,161156800
1992-01-01,4.046875,4.281250,3.671875,3.835938,3.639812,236782400
1992-02-01,3.828125,4.062500,3.406250,3.531250,3.354784,143904000
1992-03-01,3.515625,3.671875,3.093750,3.203125,3.043057,224454400
1992-04-01,3.171875,3.187500,2.343750,2.765625,2.631264,306241600
1992-05-01,2.765625,3.031250,2.656250,2.843750,2.705594,167400000
1992-06-01,2.828125,3.078125,2.593750,2.843750,2.705594,205929600
1992-07-01,2.828125,2.937500,2.234375,2.375000,2.263554,286363200
1992-08-01,2.343750,2.406250,1.984375,2.031250,1.935934,238894400
1992-09-01,2.031250,2.281250,1.656250,1.757813,1.675328,307689600
1992-10-01,1.765625,2.250000,1.578125,2.226563,2.127852,270187200
1992-11-01,2.203125,2.406250,1.953125,2.125000,2.030792,221929600
1992-12-01,2.140625,2.218750,1.812500,1.968750,1.881469,134280000
1993-01-01,2.000000,2.859375,1.953125,2.593750,2.478761,319636800
1993-02-01,2.578125,2.859375,2.453125,2.789063,2.670893,164121600
1993-03-01,2.828125,2.937500,2.609375,2.687500,2.573633,172134400
1993-04-01,2.687500,3.625000,2.312500,3.578125,3.434308,288004800
1993-05-01,3.562500,4.468750,3.562500,4.125000,3.959201,269955200
1993-06-01,4.109375,4.625000,3.828125,3.859375,3.704253,401220800
1993-07-01,3.828125,3.921875,2.968750,3.093750,2.974237,263379200
1993-08-01,3.093750,3.734375,2.406250,2.656250,2.553638,237898400
1993-09-01,2.625000,2.687500,2.031250,2.281250,2.193125,197997600
1993-10-01,2.343750,2.906250,2.250000,2.718750,2.613723,168071200
1993-11-01,2.718750,3.078125,2.375000,2.890625,2.786593,144061600
1993-12-01,2.937500,3.125000,2.468750,2.781250,2.681156,131544800
1994-01-01,2.781250,3.875000,2.562500,3.781250,3.645166,217053600
1994-02-01,3.812500,4.000000,3.312500,3.656250,3.531085,121456000
1994-03-01,3.718750,4.312500,2.937500,3.031250,2.927480,257851200
1994-04-01,2.875000,3.406250,2.687500,3.343750,3.235444,182832000
1994-05-01,3.312500,3.718750,2.968750,3.593750,3.477347,163617600
1994-06-01,3.562500,3.781250,3.062500,3.406250,3.295921,117711200
1994-07-01,3.406250,3.968750,3.296875,3.875000,3.756443,150084800
1994-08-01,3.843750,4.312500,3.593750,3.968750,3.847326,130108000
1994-09-01,3.937500,4.625000,3.718750,4.062500,3.938208,145412000
1994-10-01,4.093750,4.812500,3.968750,4.500000,4.368796,130593600
1994-11-01,4.500000,4.687500,3.875000,4.125000,4.004727,114940000
1994-12-01,4.125000,4.375000,3.562500,3.718750,3.610324,162810400
1995-01-01,3.750000,4.187500,3.406250,3.617188,3.511723,169518400
1995-02-01,3.656250,4.531250,3.562500,4.468750,4.345465,154816800
1995-03-01,4.437500,6.593750,4.281250,6.187500,6.016796,296831200
1995-04-01,6.156250,7.312500,5.796875,7.281250,7.087427,210144000
1995-05-01,7.250000,7.343750,6.437500,6.500000,6.326971,194244000
1995-06-01,6.500000,8.312500,6.437500,7.250000,7.057006,270233600
1995-07-01,7.312500,8.250000,6.718750,7.718750,7.513278,171980000
1995-08-01,7.718750,8.031250,6.187500,6.375000,6.210629,280664000
1995-09-01,6.406250,6.843750,5.656250,6.468750,6.301963,289660000
1995-10-01,6.515625,7.390625,5.625000,7.125000,6.941292,229078400
1995-11-01,7.125000,8.781250,7.062500,8.453125,8.243063,321649600
1995-12-01,8.531250,9.281250,7.125000,7.750000,7.557408,269967200
1996-01-01,7.750000,8.031250,4.187500,4.250000,4.144386,600165600
1996-02-01,3.906250,5.093750,3.750000,4.187500,4.089059,368700000
1996-03-01,4.218750,4.406250,3.843750,4.031250,3.936483,267349600
1996-04-01,4.062500,5.468750,3.953125,5.375000,5.248646,206333600
1996-05-01,5.312500,5.640625,4.546875,4.640625,4.538434,270352000
1996-06-01,4.625000,4.687500,4.187500,4.484375,4.385626,216494400
1996-07-01,4.484375,4.578125,3.562500,3.796875,3.713265,187437600
1996-08-01,3.812500,4.734375,3.750000,4.359375,4.269299,131884000
1996-09-01,4.281250,4.875000,3.937500,4.656250,4.560038,244012000
1996-10-01,4.671875,4.765625,4.062500,4.328125,4.244296,170451200
1996-11-01,4.328125,5.515625,4.109375,4.937500,4.841868,221170400
1996-12-01,4.937500,5.500000,4.593750,4.671875,4.581388,142486400
1997-01-01,4.703125,5.515625,4.359375,4.734375,4.642677,239695200
1997-02-01,4.750000,5.031250,4.328125,4.562500,4.479821,164996000
1997-03-01,4.578125,5.453125,4.062500,5.015625,4.924736,272635200
1997-04-01,4.906250,5.625000,4.609375,4.890625,4.807621,231620800
1997-05-01,5.140625,6.125000,5.093750,5.578125,5.483454,370282400
1997-06-01,5.609375,5.656250,4.359375,4.382813,4.308429,325674400
1997-07-01,4.375000,4.890625,4.250000,4.671875,4.592584,220635200
1997-08-01,4.687500,5.500000,4.625000,4.921875,4.851740,248330400
1997-09-01,4.984375,6.640625,4.968750,6.296875,6.207147,296063200
1997-10-01,6.312500,6.585938,5.500000,5.968750,5.889601,243068800
1997-11-01,6.015625,6.156250,5.062500,5.250000,5.180382,171952000
1997-12-01,5.312500,5.421875,4.187500,5.156250,5.087876,229385600
1998-01-01,5.109375,5.437500,4.625000,4.812500,4.750911,140194400
1998-02-01,4.859375,5.593750,4.710938,5.523438,5.452751,192853600
1998-03-01,5.539063,6.179688,5.296875,5.648438,5.576152,270197600
1998-04-01,5.640625,6.484375,5.468750,6.257813,6.177729,196475200
1998-05-01,6.257813,6.437500,4.992188,4.992188,4.930264,164019200
1998-06-01,4.992188,5.640625,4.796875,5.304688,5.238888,171168800
1998-07-01,5.312500,5.359375,4.031250,4.039063,3.988962,149949600
1998-08-01,4.117188,4.156250,3.007813,3.281250,3.241924,254435200
1998-09-01,3.218750,4.460938,2.953125,4.335938,4.283971,175596800
1998-10-01,4.250000,4.960938,3.750000,4.640625,4.592209,206446400
1998-11-01,4.718750,6.000000,4.703125,5.593750,5.535393,130924000
1998-12-01,5.500000,6.031250,4.593750,5.843750,5.782784,190580000
1999-01-01,5.843750,6.375000,5.757813,5.968750,5.912915,127668000
1999-02-01,5.945313,6.156250,4.953125,5.031250,4.984185,113295200
1999-03-01,5.046875,7.476563,4.710938,7.093750,7.027391,204134400
1999-04-01,7.101563,8.312500,6.609375,7.921875,7.854667,140386400
1999-05-01,7.929688,10.132813,7.703125,9.265625,9.187019,190352000
1999-06-01,9.242188,11.031250,8.375000,10.269531,10.182405,185961600
1999-07-01,10.343750,11.703125,10.101563,10.718750,10.634024,122204800
1999-08-01,10.671875,13.156250,10.312500,12.453125,12.354691,180070400
1999-09-01,12.632813,14.335938,11.882813,14.187500,14.075355,204444000
1999-10-01,14.171875,17.562500,13.796875,17.484375,17.354193,155488400
1999-11-01,17.718750,19.750000,16.781250,17.171875,17.044022,133902800
1999-12-01,16.968750,17.968750,14.968750,16.812500,16.687325,235943200
2000-01-01,16.812500,16.875000,13.359375,13.765625,13.668243,154790400
2000-02-01,13.968750,26.656250,13.781250,25.500000,25.319607,197750000
2000-03-01,25.554688,29.000000,19.250000,27.828125,27.631258,254780000
2000-04-01,28.273438,31.968750,22.062500,30.234375,30.027845,203867200
2000-05-01,30.546875,32.750000,25.406250,28.140625,27.948399,177685600
2000-06-01,28.960938,33.000000,28.062500,32.500000,32.277992,177846400
2000-07-01,32.250000,35.828125,25.750000,28.625000,28.435184,122200000
2000-08-01,29.375000,33.375000,27.000000,32.500000,32.284492,94094800
2000-09-01,33.234375,40.500000,30.375000,38.812500,38.555130,188908800
2000-10-01,39.335938,42.546875,30.734375,38.031250,37.785427,221113800
2000-11-01,37.625000,43.656250,31.125000,31.687500,31.482683,158851400
2000-12-01,33.000000,38.781250,28.250000,29.093750,28.905695,183635000
2001-01-01,29.187500,30.812500,21.187500,21.843750,21.702559,243784800
2001-02-01,22.218750,23.218750,13.296875,14.531250,14.440552,290014600
2001-03-01,14.437500,18.968750,12.281250,17.485001,17.375866,261096200
2001-04-01,17.559999,24.400000,14.730000,22.459999,22.328726,214509000
2001-05-01,21.830000,23.870001,18.875000,19.885000,19.768776,152148600
2001-06-01,20.100000,24.065001,18.900000,23.500000,23.362646,169421000
2001-07-01,23.450001,23.920000,18.730000,18.745001,18.640789,188806400
2001-08-01,18.959999,19.775000,15.610000,16.805000,16.711576,162557600
2001-09-01,16.700001,17.155001,11.100000,11.990000,11.923342,163922400
2001-10-01,11.975000,16.950001,11.630000,13.200000,13.133195,223288400
2001-11-01,13.225000,17.495001,13.100000,16.040001,15.958821,154645800
2001-12-01,15.955000,18.799999,15.000000,15.525000,15.446428,150719400
2002-01-01,15.570000,19.600000,15.095000,16.850000,16.771482,158035200
2002-02-01,17.549999,19.215000,16.510000,18.190001,18.105238,123735400
2002-03-01,18.424999,20.684999,18.205000,20.145000,20.051128,139779400
2002-04-01,19.920000,20.495001,18.020000,19.980000,19.893616,155333800
2002-05-01,20.100000,21.660000,17.525000,18.049999,17.971958,195149200
2002-06-01,18.004999,19.514999,13.030000,14.250000,14.188387,253536200
2002-07-01,14.305000,14.490000,11.515000,11.980000,11.933784,176212000
2002-08-01,9.170000,10.625000,8.245000,10.050000,10.011230,184005000
2002-09-01,9.815000,10.505000,9.080000,9.550000,9.513158,137722400
2002-10-01,9.555000,12.820000,8.855000,11.820000,11.782205,189738600
2002-11-01,11.765000,15.260000,11.535000,14.765000,14.717787,139958400
2002-12-01,15.275000,15.540000,12.135000,12.400000,12.360350,137321400
2003-01-01,12.500000,14.670000,12.285000,13.210000,13.167759,119302000
2003-02-01,13.470000,14.595000,12.880000,13.750000,13.712513,103464800
2003-03-01,13.725000,17.135000,12.820000,15.415000,15.372972,204841600
2003-04-01,15.605000,18.059999,15.200000,17.264999,17.224710,140455600
2003-05-01,17.725000,19.190001,16.565001,17.660000,17.618788,136235800
2003-06-01,17.834999,20.000000,15.230000,16.035000,15.997579,220819400
2003-07-01,15.890000,17.825001,15.610000,16.365000,16.333431,123517400
2003-08-01,16.165001,19.594999,15.640000,19.415001,19.377550,105368200
2003-09-01,19.620001,21.000000,18.115000,19.695000,19.657007,177425400
2003-10-01,19.754999,22.500000,19.500000,21.879999,21.844633,134537200
2003-11-01,22.110001,23.190001,19.055000,20.655001,20.621613,133694000
2003-12-01,20.820000,21.500000,18.780001,19.540001,19.508417,160888600
2004-01-01,19.820000,19.990000,17.889999,19.150000,19.119043,159905200
2004-02-01,19.295000,20.065001,17.775000,18.625000,18.600965,110567200
2004-03-01,18.750000,20.225000,17.150000,19.650000,19.624640,180266600
2004-04-01,19.795000,21.885000,19.700001,20.750000,20.729950,125254400
2004-05-01,21.584999,23.440001,20.924999,22.315001,22.293436,127391400
2004-06-01,22.020000,23.680000,21.250000,23.250000,23.227535,120289400
2004-07-01,23.190001,23.350000,19.660000,21.090000,21.075882,115742800
2004-08-01,20.975000,23.290001,20.615000,22.934999,22.919647,95743400
2004-09-01,22.790001,25.365000,22.510000,24.735001,24.718443,116622000
2004-10-01,24.750000,28.040001,24.635000,28.014999,28.003637,106978600
2004-11-01,28.115000,30.555000,27.760000,30.280001,30.267721,85978400
2004-12-01,30.290001,32.240002,29.660000,31.370001,31.357279,103466000
2005-01-01,31.500000,31.750000,27.400000,28.450001,28.444420,107893800
2005-02-01,28.450001,32.560001,28.450001,30.875000,30.868944,94727000
2005-03-01,31.030001,34.474998,30.754999,33.584999,33.578411,123063400
2005-04-01,33.910000,34.445000,26.565001,29.735001,29.735001,208784600
2005-05-01,29.870001,33.320000,28.139999,33.119999,33.119999,125255300
2005-06-01,33.029999,33.439999,28.250000,28.610001,28.610001,139524100
2005-07-01,28.740000,30.400000,26.250000,29.639999,29.639999,122106000
2005-08-01,29.530001,29.830000,25.799999,27.040001,27.040001,140559500
2005-09-01,26.920000,29.990000,26.540001,29.850000,29.850000,116699700
2005-10-01,29.549999,33.639999,27.860001,32.250000,32.250000,145134800
2005-11-01,31.830000,34.240002,31.799999,32.610001,32.610001,89256600
2005-12-01,32.759998,39.340000,32.750000,36.959999,36.959999,191839300
2006-01-01,37.200001,40.849998,36.130001,39.730000,39.730000,125588900
2006-02-01,39.320000,40.590000,37.049999,38.549999,38.549999,77088600
2006-03-01,38.520000,39.500000,34.910000,34.950001,34.950001,117094400
2006-04-01,35.180000,39.869999,34.970001,39.200001,39.200001,77816200
2006-05-01,39.150002,39.209999,28.299999,28.629999,28.629999,173818500
2006-06-01,28.680000,31.080000,27.500000,30.360001,30.360001,198561100
2006-07-01,30.610001,30.780001,25.980000,28.510000,28.510000,96289700
2006-08-01,28.400000,34.549999,28.000000,32.439999,32.439999,105441500
2006-09-01,32.439999,38.610001,31.000000,37.459999,37.459999,132012600
2006-10-01,37.540001,39.610001,36.689999,38.250000,38.250000,106159100
2006-11-01,38.400002,42.750000,37.250000,40.160000,40.160000,91192700
2006-12-01,40.160000,43.220001,37.610001,41.119999,41.119999,111848400
2007-01-01,40.720001,41.320000,37.200001,38.869999,38.869999,103106300
2007-02-01,38.910000,41.099998,37.450001,39.250000,39.250000,105601400
2007-03-01,38.500000,43.950001,38.200001,41.700001,41.700001,150391000
2007-04-01,41.560001,43.660000,41.029999,41.560001,41.560001,111753800
2007-05-01,41.669998,44.919998,40.580002,44.060001,44.060001,141042100
2007-06-01,44.150002,44.880001,39.250000,40.150002,40.150002,160290000
2007-07-01,40.150002,42.849998,39.869999,40.290001,40.290001,136633200
2007-08-01,40.290001,43.040001,38.540001,42.750000,42.750000,145624600
2007-09-01,42.750000,44.799999,41.259998,43.660000,43.660000,160525000
2007-10-01,43.889999,48.470001,42.939999,47.900002,47.900002,153943200
2007-11-01,47.750000,48.270000,39.560001,42.139999,42.139999,187476000
2007-12-01,41.869999,44.790001,40.590000,42.730000,42.730000,137586700
2008-01-01,42.900002,43.250000,32.610001,34.930000,34.930000,192642000
2008-02-01,34.669998,36.459999,32.080002,33.650002,33.650002,169647000
2008-03-01,33.490002,37.340000,30.700001,35.590000,35.590000,204385500
2008-04-01,36.560001,38.099998,35.360001,37.290001,37.290001,145665900
2008-05-01,38.340000,44.380001,37.900002,44.060001,44.060001,115526900
2008-06-01,43.970001,44.660000,39.279999,39.389999,39.389999,136263600
2008-07-01,39.230000,42.340000,37.750000,41.349998,41.349998,151116900
2008-08-01,41.779999,46.439999,40.279999,42.830002,42.830002,119819500
2008-09-01,43.830002,45.259998,35.980000,39.470001,39.470001,163191800
2008-10-01,39.419998,39.419998,22.830000,26.639999,26.639999,236580900
2008-11-01,26.790001,29.280001,19.850000,23.160000,23.160000,179299700
2008-12-01,22.709999,24.040001,19.490000,21.290001,21.290001,165574300
2009-01-01,21.110001,24.809999,18.700001,19.309999,19.309999,173444000
2009-02-01,19.410000,22.010000,15.700000,16.700001,16.700001,214105600
2009-03-01,16.490000,23.000000,15.870000,21.389999,21.389999,256381200
2009-04-01,20.930000,27.709999,20.790001,27.350000,27.350000,174023000
2009-05-01,27.080000,28.190001,24.780001,28.180000,28.180000,139965800
2009-06-01,28.299999,31.000000,27.200001,28.299999,28.299999,172886300
2009-07-01,28.379999,33.340000,26.080000,32.419998,32.419998,150398100
2009-08-01,32.610001,33.490002,31.100000,31.420000,31.420000,119759100
2009-09-01,31.270000,35.779999,30.700001,33.040001,33.040001,167570300
2009-10-01,32.660000,35.950001,31.590000,32.939999,32.939999,121183200
2009-11-01,32.799999,37.150002,32.369999,35.080002,35.080002,101830500
2009-12-01,35.459999,38.200001,35.150002,36.779999,36.779999,107666900
2010-01-01,36.650002,37.799999,32.169998,32.299999,32.299999,117423800
2010-02-01,32.389999,34.700001,31.280001,34.650002,34.650002,176471300
2010-03-01,34.630001,37.299999,34.500000,35.369999,35.369999,147865800
2010-04-01,35.540001,36.349998,33.320000,33.599998,33.599998,155380800
2010-05-01,33.680000,35.400002,30.240000,32.080002,32.080002,172179800
2010-06-01,32.360001,34.000000,26.320000,26.430000,26.430000,242283900
2010-07-01,26.520000,29.389999,26.010000,28.719999,28.719999,165260100
2010-08-01,29.110001,29.760000,27.020000,27.700001,27.700001,143073800
2010-09-01,28.139999,33.680000,25.700001,26.150000,26.150000,382402200
2010-10-01,26.309999,30.000000,25.450001,28.150000,28.150000,314480500
2010-11-01,28.290001,29.950001,27.490000,27.799999,27.799999,139285900
2010-12-01,28.150000,31.170000,27.510000,30.780001,30.780001,152801100
2011-01-01,30.830000,34.299999,30.790001,33.049999,33.049999,136593600
2011-02-01,33.250000,35.840000,32.720001,34.500000,34.500000,85170400
2011-03-01,34.730000,35.660000,30.760000,33.160000,33.160000,160500000
2011-04-01,33.529999,34.730000,32.910000,33.549999,33.549999,117223200
2011-05-01,33.680000,35.990002,32.750000,34.630001,34.630001,86347400
2011-06-01,34.529999,34.820000,29.629999,31.450001,31.450001,144761000
2011-07-01,31.330000,32.349998,27.629999,27.709999,27.709999,103737600
2011-08-01,27.950001,28.040001,22.670000,25.240000,25.240000,181807000
2011-09-01,25.350000,26.299999,23.200001,24.170000,24.170000,155145100
2011-10-01,23.900000,29.719999,22.889999,29.410000,29.410000,144782000
2011-11-01,28.520000,30.680000,25.719999,27.420000,27.420000,158923700
2011-12-01,26.930000,28.930000,26.250000,28.270000,28.270000,112056500
2012-01-01,28.700001,31.770000,28.040001,30.950001,30.950001,83922700
2012-02-01,31.200001,33.500000,31.090000,32.889999,32.889999,75524800
2012-03-01,32.860001,34.750000,31.900000,34.310001,34.310001,104823600
2012-04-01,34.139999,34.779999,32.230000,33.549999,33.549999,71857700
2012-05-01,33.590000,34.090000,30.760000,31.049999,31.049999,76515800
2012-06-01,30.370001,33.189999,29.809999,32.369999,32.369999,103539900
2012-07-01,31.860001,32.680000,29.520000,30.879999,30.879999,72192700
2012-08-01,31.049999,34.090000,30.250000,31.270000,31.270000,84028800
2012-09-01,31.240000,34.549999,31.010000,32.439999,32.439999,99027100
2012-10-01,32.580002,34.090000,31.330000,34.029999,34.029999,77665800
2012-11-01,34.080002,34.810001,32.139999,34.610001,34.610001,65602000
2012-12-01,34.779999,38.250000,34.570000,37.680000,37.680000,112566500
2013-01-01,37.919998,38.779999,37.360001,37.830002,37.830002,74580500
2013-02-01,38.200001,39.939999,37.660000,39.310001,39.310001,59365200
2013-03-01,39.299999,43.590000,38.959999,43.520000,43.520000,80294900
2013-04-01,43.360001,45.590000,43.130001,45.080002,45.080002,74739100
2013-05-01,45.139999,47.169998,41.910000,42.910000,42.910000,80226300
2013-06-01,42.980000,46.439999,42.389999,45.560001,45.560001,81588800
2013-07-01,45.230000,48.630001,44.880001,47.279999,47.279999,61205200
2013-08-01,47.619999,47.849998,44.700001,45.750000,45.750000,51490800
2013-09-01,46.209999,52.959999,45.700001,51.939999,51.939999,90381400
2013-10-01,52.099998,55.119999,48.869999,54.220001,54.220001,93686700
2013-11-01,54.610001,57.990002,53.099998,56.779999,56.779999,68113100
2013-12-01,56.740002,61.090000,53.930000,59.880001,59.880001,90737300
2014-01-01,59.060001,61.980000,57.860001,59.189999,59.189999,67724200
2014-02-01,59.080002,71.110001,57.320000,68.629997,68.629997,77966000
2014-03-01,68.059998,70.239998,63.049999,65.739998,65.739998,93606000
2014-04-01,65.900002,66.309998,59.619999,61.689999,61.689999,92738800
2014-05-01,61.689999,65.820000,57.150002,64.540001,64.540001,62379900
2014-06-01,64.540001,74.690002,63.490002,72.360001,72.360001,72609400
2014-07-01,72.089996,73.989998,69.010002,69.250000,69.250000,49992100
2014-08-01,69.010002,72.570000,67.570000,71.900002,71.900002,44969000
2014-09-01,72.059998,73.580002,65.790001,69.190002,69.190002,73787200
2014-10-01,69.129997,70.250000,58.509998,70.120003,70.120003,81831000
2014-11-01,69.930000,74.099998,69.660004,73.680000,73.680000,50942600
2014-12-01,73.639999,77.559998,69.660004,72.699997,72.699997,78385800
2015-01-01,72.699997,74.400002,68.980003,70.129997,70.129997,44937400
2015-02-01,70.440002,80.300003,69.040001,79.099998,79.099998,36078200
2015-03-01,79.139999,79.989998,72.120003,73.940002,73.940002,62751300
2015-04-01,73.610001,77.290001,72.779999,76.059998,76.059998,43561100
2015-05-01,76.290001,80.739998,73.959999,79.089996,79.089996,41858000
2015-06-01,79.500000,84.360001,76.949997,81.010002,81.010002,69707100
2015-07-01,81.570000,82.820000,78.940002,81.989998,81.989998,64725600
2015-08-01,82.180000,87.250000,71.330002,78.570000,78.570000,66487100
2015-09-01,77.070000,85.989998,75.540001,82.220001,82.220001,87621600
2015-10-01,82.419998,89.699997,79.019997,88.660004,88.660004,85481100
2015-11-01,89.029999,92.660004,88.000000,91.459999,91.459999,38706000
2015-12-01,92.010002,96.419998,88.510002,93.940002,93.940002,62890100
2016-01-01,91.769997,92.849998,82.699997,89.129997,89.129997,64430000
2016-02-01,88.160004,90.239998,71.269997,85.150002,85.150002,94742000
2016-03-01,85.919998,98.000000,83.169998,93.800003,93.800003,92260100
2016-04-01,93.330002,97.690002,92.220001,94.220001,94.220001,51711500
2016-05-01,94.290001,100.559998,92.550003,99.470001,99.470001,41951100
2016-06-01,99.239998,100.400002,90.349998,95.790001,95.790001,70861700
2016-07-01,95.040001,98.889999,94.059998,97.860001,97.860001,38601400
2016-08-01,97.750000,102.750000,95.419998,102.309998,102.309998,37652700
2016-09-01,102.230003,109.760002,97.870003,108.540001,108.540001,65681300
2016-10-01,108.410004,111.089996,106.529999,107.510002,107.510002,35130100
2016-11-01,107.790001,109.160004,101.660004,102.809998,102.809998,57237800
2016-12-01,102.820000,107.800003,98.000000,102.949997,102.949997,61818500
2017-01-01,103.430000,114.570000,102.809998,113.379997,113.379997,49108400
2017-02-01,113.309998,120.169998,112.269997,118.339996,118.339996,38522300
2017-03-01,119.239998,130.690002,118.379997,130.130005,130.130005,61396600
2017-04-01,129.589996,134.250000,128.210007,133.740005,133.740005,38277400
2017-05-01,134.300003,143.479996,130.820007,141.860001,141.860001,49212200
2017-06-01,141.639999,147.449997,131.199997,141.440002,141.440002,75838300
2017-07-01,141.729996,150.399994,138.309998,146.490005,146.490005,35499400
2017-08-01,147.479996,155.360001,144.179993,155.160004,155.160004,34444400
2017-09-01,155.759995,157.889999,143.949997,149.179993,149.179993,55085000
2017-10-01,149.789993,177.580002,146.600006,175.160004,175.160004,73794000
2017-11-01,176.589996,186.270004,174.699997,181.470001,181.470001,43738500
2017-12-01,179.509995,182.000000,165.679993,175.240005,175.240005,64957400
2018-01-01,175.850006,204.449997,175.259995,199.759995,199.759995,55307100
2018-02-01,199.119995,213.440002,179.339996,209.130005,209.130005,51744400
2018-03-01,210.320007,231.339996,201.759995,216.080002,216.080002,80346400
2018-04-01,214.809998,233.169998,207.220001,221.600006,221.600006,56221000
2018-05-01,220.770004,251.520004,218.740005,249.279999,249.279999,50387700
2018-06-01,250.550003,258.910004,235.869995,243.809998,243.809998,77869600
2018-07-01,241.050003,263.829987,239.600006,244.679993,244.679993,53726000
2018-08-01,245.000000,269.959991,243.710007,263.510010,263.510010,54731400
2018-09-01,263.670013,277.609985,254.539993,269.950012,269.950012,60666000
2018-10-01,271.760010,277.029999,231.699997,245.759995,245.759995,106809200
2018-11-01,245.690002,254.130005,207.020004,250.889999,250.889999,81375200
